"urls";"names";"user_links";"com";"hashtags"
"https://www.tiktok.com/@oceane_cbh/video/7310307666444733728";"oceane_cbh";"https://www.tiktok.com/@oceane_cbh";"";""
"https://www.tiktok.com/@jesuisnanou5/video/7249678924047731995";"jesuisnanou5";"https://www.tiktok.com/@jesuisnanou5";"";""
"https://www.tiktok.com/@elovous_spam/video/7072764724684852485";"elovous_spam";"https://www.tiktok.com/@elovous_spam";"";""
"https://www.tiktok.com/@joan_officiel/video/7178132177752722694";"joan_officiel";"https://www.tiktok.com/@joan_officiel";" IC05 là il a encore 30 ans ?
la vérité je reviens dans 10 ans pour voir quel âge il a IC05 Lilo est née en quel année ? IC05 Att le nom de famille de mon voisin c galland 😳 IC05 4/ 20 tu lui a vraiment mis ça 😂😭 IC05 Rassurez moi c sa fille ?? IC05 ce qui compte c'est quel est contente IC05 quand j'étais p'tite je les vuuu😂 IC05 😳😮 ce truc c'était toute ma vie, j'avais eu 40/40 IC05 Vous les meilleurs IC05 Je m’appelle Shelly GALLAND mdrr IC05 elle s'appelle galand comme mon prof d'anglais 😂 IC05 bruh IC05 bahahaha influenseuse à 14 piges mdrr ai ton brevet on en reparle plus tard IC05 pas très malin 😅 IC05 Dans son stage elle fait plus de tik tok que autre chose 😂 IC05 Elle c'est mi sur une échelle mdr IC05 Frr aussi le collège ou elle est ses SUPER dur (non je suis pas un stocker juste elle habite pas loin de chez moi) IC05 3e ? IC05 first";""
"https://www.tiktok.com/@iam_hoodmonalisa/video/7308768084850937120";"iam_hoodmonalisa";"https://www.tiktok.com/@iam_hoodmonalisa";" IC05 Bonjour, pourrais-tu nous partager la référence de ta veste s’il te plaît ?🥰 IC05 https://fr.aliexpress.com/item/1005006024513661.html?spm=a2g0n.order_detail.order_detail_item.2.788c7d563AMsLQ&gatewayAdapt=glo2fra IC05 trop belle 🥰 IC05 Merci copine ♥️✨ IC05 Stunning IC05 Comme toi ♥️";""
"https://www.tiktok.com/@lisa_la_corse/video/7196275198511959302";"lisa_la_corse";"https://www.tiktok.com/@lisa_la_corse";" IC05 ça part d'un petit détail vrai, mais ya que ça de vrai mdt IC05 c’est ça 😂😂 IC05 Ptdrrr au lycée j’avais une présentation sur une « expérience de vie » que j’avais inventée à 100% 😭😭 j’avais trop peur qu’ils le découvrent lol IC05 Fake App du début à la fin🤣🤣🤣 IC05 Coucou je viens de commencer l’ifsi en février est ce que on s’adapte vite ? IC05 Mais VRAIMENT! IC05 Bahahahhah j’avais penser à inventer flemme de chercher leur 14besoins 😭😭😭😭 IC05 c'est moi ca IC05 c’est nous ça🤣 IC05 Réel😭😭😭 IC05 Même moi je croyais à mon mensonge! IC05 inventé de A a Z son recueil de données parce que t'a la flemme ou \"oublier \" : Fait ☑️🤣 IC05 nous dans 2 mois IC05 TOIIIIi☠️☠️☠️ IC05 ptdrrrrrrrr jpp IC05 😭😭 IC05 😭 IC05 😂😂😂";""
